,date,account_value
205,2018-10-24,996925.9990475769
206,2018-10-25,1010235.8538678284
207,2018-10-26,995210.009606659
208,2018-10-29,994427.1738370056
209,2018-10-30,1010646.9012234802
210,2018-10-31,1022472.7125714417
211,2018-11-01,1028960.7913144226
212,2018-11-02,1030094.3174679871
213,2018-11-05,1039669.9449856873
214,2018-11-06,1042649.4940503235
215,2018-11-07,1060866.5521023865
216,2018-11-08,1064082.8101513977
217,2018-11-09,1052812.8174908753
218,2018-11-12,1024226.9235776062
219,2018-11-13,1022624.7581494446
220,2018-11-14,1018118.3257153626
221,2018-11-15,1026483.8134778137
222,2018-11-16,1029880.0269253845
223,2018-11-19,1016644.2134335632
224,2018-11-20,993197.4237530823
225,2018-11-21,995444.3888180847
226,2018-11-23,985224.6039212341
227,2018-11-26,1000655.3525632019
228,2018-11-27,1004833.9104321594
229,2018-11-28,1026489.0610669251
230,2018-11-29,1022148.2285855408
231,2018-11-30,1029343.5879986878
232,2018-12-03,1036071.4412930603
233,2018-12-04,1005197.480813324
234,2018-12-06,1005259.5070737
235,2018-12-07,985699.310601532
236,2018-12-10,984384.2897580261
237,2018-12-11,981838.4757321472
238,2018-12-12,987023.0765774841
239,2018-12-13,989512.1949627991
240,2018-12-14,975182.0072720642
241,2018-12-17,952209.9433529968
242,2018-12-18,955122.1487591858
243,2018-12-19,942293.2732174988
244,2018-12-20,925252.5905240173
245,2018-12-21,909851.0028622742
246,2018-12-24,885154.1197903748
247,2018-12-26,927243.3006909485
248,2018-12-27,939204.470139801
249,2018-12-28,934603.4221966858
250,2018-12-31,945304.8119595642
251,2019-01-02,949852.3033612366
252,2019-01-03,931116.0506756897
253,2019-01-04,959679.203759491
254,2019-01-07,967419.4000485535
255,2019-01-08,970832.3078015442
256,2019-01-09,973555.5667966004
257,2019-01-10,974793.0601056213
258,2019-01-11,975336.2582867737
259,2019-01-14,973297.4059308167
260,2019-01-15,976741.5022290344
261,2019-01-16,988834.6348889465
262,2019-01-17,993684.759858429
263,2019-01-18,1007657.3411419983
264,2019-01-22,998210.3946316834
265,2019-01-23,1000974.9889996643
266,2019-01-24,1002478.4494336243
267,2019-01-25,1006832.9062970276
268,2019-01-28,1000716.0084317322
269,2019-01-29,999833.0934918518
270,2019-01-30,1011666.1047070618
271,2019-01-31,1009738.923341095
272,2019-02-01,1016077.6923840637
273,2019-02-04,1024755.7171948547
274,2019-02-05,1027025.7432263489
275,2019-02-06,1024178.3429196472
276,2019-02-07,1015387.0497067566
277,2019-02-08,1015206.7655881043
278,2019-02-11,1014639.2913067932
279,2019-02-12,1026647.4089139099
280,2019-02-13,1032079.7508328552
281,2019-02-14,1028674.1970151062
282,2019-02-15,1046920.7625058289
283,2019-02-19,1045838.8696148987
284,2019-02-20,1048683.301881134
285,2019-02-21,1046130.0737546082
286,2019-02-22,1051164.6437314148
287,2019-02-25,1052634.885033905
288,2019-02-26,1053375.5841000671
289,2019-02-27,1051519.6722500916
290,2019-02-28,1051884.3718197937
291,2019-03-01,1059475.1984875794
292,2019-03-04,1050973.9467557068
293,2019-03-05,1051978.8773511047
294,2019-03-06,1050326.4422467346
295,2019-03-07,1042455.0409100647
296,2019-03-08,1041715.4432538147
297,2019-03-11,1054717.2314999695
298,2019-03-12,1058811.1396191712
299,2019-03-13,1063671.520280182
300,2019-03-14,1068180.0301907654
301,2019-03-15,1075305.7702954407
302,2019-03-18,1080106.0182049866
303,2019-03-19,1077618.4784253235
304,2019-03-20,1070593.6510785217
305,2019-03-21,1081386.8939984436
306,2019-03-22,1062558.2656567688
307,2019-03-25,1061322.317078888
308,2019-03-26,1070013.3260968323
309,2019-03-27,1066951.3364422913
310,2019-03-28,1072174.7322171326
311,2019-03-29,1077430.7751858826
312,2019-04-01,1090832.4609387512
313,2019-04-02,1090249.8304150696
314,2019-04-03,1095190.9621213074
315,2019-04-04,1099061.4204877014
316,2019-04-05,1102665.4629223938
317,2019-04-08,1104741.2162488098
318,2019-04-09,1098129.410577118
319,2019-04-10,1100049.9190228577
320,2019-04-11,1100928.7573178406
321,2019-04-12,1111569.6268017883
322,2019-04-15,1106553.790604889
323,2019-04-16,1111084.071854889
324,2019-04-17,1116617.144372284
325,2019-04-18,1121868.4349377747
326,2019-04-22,1118867.2926724548
327,2019-04-23,1123877.1595242615
328,2019-04-24,1121550.224198639
329,2019-04-25,1121042.5077374573
330,2019-04-26,1126192.364091217
331,2019-04-29,1129452.9444668884
332,2019-04-30,1133808.884377777
333,2019-05-01,1121712.6576474304
334,2019-05-02,1122285.302903473
335,2019-05-03,1131726.9234631653
336,2019-05-06,1127706.4871228333
337,2019-05-07,1111821.5014584656
338,2019-05-08,1110739.0537655945
339,2019-05-09,1110960.5141614075
340,2019-05-10,1117107.6335385437
341,2019-05-13,1093432.840882599
342,2019-05-14,1100909.5024808045
343,2019-05-15,1106689.3508847351
344,2019-05-16,1118756.1965039368
345,2019-05-17,1115012.7685864563
346,2019-05-20,1111400.6945431824
347,2019-05-21,1117124.8481991882
348,2019-05-22,1111109.1239483948
349,2019-05-23,1100498.960007965
350,2019-05-24,1104235.2450192566
351,2019-05-28,1094213.357339203
352,2019-05-29,1086076.4869473572
353,2019-05-30,1088232.9543469544
354,2019-05-31,1073292.1295331116
355,2019-06-03,1077536.494584381
356,2019-06-04,1100013.6212704773
357,2019-06-05,1109686.6280301209
358,2019-06-06,1118368.4342434998
359,2019-06-07,1127823.8883069153
