,date,account_value
166,2018-08-29,1092818.3163886832
167,2018-08-30,1083985.099360706
168,2018-08-31,1082295.1458742176
169,2018-09-04,1083482.4894259565
170,2018-09-05,1072942.3852096326
171,2018-09-06,1071699.5763602292
172,2018-09-07,1071611.4153419207
173,2018-09-10,1062556.504330629
174,2018-09-11,1064772.833938051
175,2018-09-12,1067416.3317468546
176,2018-09-13,1076627.1540501993
177,2018-09-14,1076992.9145733963
178,2018-09-17,1068254.6374018667
179,2018-09-18,1072173.4721870688
180,2018-09-19,1080575.7084568213
181,2018-09-20,1090842.8137746619
182,2018-09-21,1087963.1055761145
183,2018-09-24,1088475.2552648352
184,2018-09-25,1084518.0096528986
185,2018-09-26,1075557.5437733342
186,2018-09-27,1079259.4739359587
187,2018-09-28,1071796.6437788084
188,2018-10-01,1079354.535879589
189,2018-10-02,1078129.127561544
190,2018-10-03,1084419.0945024716
191,2018-10-04,1073233.5216222417
192,2018-10-05,1069949.7210530888
193,2018-10-08,1057494.2577367628
194,2018-10-09,1054170.747792978
195,2018-10-10,1010255.9644718491
196,2018-10-11,1000628.3942019632
197,2018-10-12,1021061.1143390577
198,2018-10-15,1014489.2125255506
199,2018-10-16,1049892.137406532
200,2018-10-17,1055955.9894000927
201,2018-10-18,1040485.5998241346
202,2018-10-19,1041123.4139987867
203,2018-10-22,1031987.7365390699
204,2018-10-23,1024722.8077251356
205,2018-10-24,983731.9040177057
206,2018-10-25,1015253.3482370317
207,2018-10-26,995480.8638048113
208,2018-10-29,989137.1204957903
209,2018-10-30,1002021.9018907488
210,2018-10-31,1026609.8493223016
211,2018-11-01,1034556.1527568682
212,2018-11-02,1033242.0011444566
213,2018-11-05,1030347.5384876783
214,2018-11-06,1030028.709396156
215,2018-11-07,1062547.4236977804
216,2018-11-08,1066155.2455590607
217,2018-11-09,1041138.4040351846
218,2018-11-12,994429.2776441515
219,2018-11-13,992947.5254474599
220,2018-11-14,979273.0581892697
221,2018-11-15,989291.8230636213
222,2018-11-16,992381.4479444158
223,2018-11-19,959019.8173693903
224,2018-11-20,938899.9028308046
225,2018-11-21,945536.9807287118
226,2018-11-23,936394.6357580087
227,2018-11-26,960698.719410505
228,2018-11-27,966729.0848890207
229,2018-11-28,1009632.624489393
230,2018-11-29,1003333.580504152
231,2018-11-30,1002735.3697770918
232,2018-12-03,1012722.5335323121
233,2018-12-04,978373.043702295
234,2018-12-06,982083.4092889116
235,2018-12-07,953604.7129960344
236,2018-12-10,951951.7686867998
237,2018-12-11,947524.8194680498
238,2018-12-12,957522.0101206166
239,2018-12-13,959192.2513818605
240,2018-12-14,937634.198499685
241,2018-12-17,907955.8725986535
242,2018-12-18,911981.6412487085
243,2018-12-19,901275.7186946924
244,2018-12-20,883671.1108951623
245,2018-12-21,852554.1787242944
246,2018-12-24,834950.50539208
247,2018-12-26,879370.8572254236
248,2018-12-27,895048.1398220117
249,2018-12-28,889681.4693813379
250,2018-12-31,904767.2886562402
251,2019-01-02,906207.1445751245
252,2019-01-03,882841.4928913171
253,2019-01-04,913278.8645763452
254,2019-01-07,923346.0387668664
255,2019-01-08,932046.1435146387
256,2019-01-09,935294.016393667
257,2019-01-10,937091.5900974328
258,2019-01-11,942236.4066791589
