,date,account_value
353,2019-05-30,994903.3205119984
354,2019-05-31,984334.1526042835
355,2019-06-03,990585.6401454823
356,2019-06-04,1008608.956103513
357,2019-06-05,1013456.293036649
358,2019-06-06,1022722.6115066502
359,2019-06-07,1033889.8339988682
360,2019-06-10,1036878.8965217564
361,2019-06-11,1039066.8113395665
362,2019-06-12,1041866.1488372777
363,2019-06-13,1049047.7874443028
364,2019-06-14,1045106.4913665745
365,2019-06-17,1042512.611193845
366,2019-06-18,1050381.985099027
367,2019-06-19,1052861.2214347813
368,2019-06-20,1064638.4871742222
369,2019-06-21,1060573.2569648717
370,2019-06-24,1063527.90088577
371,2019-06-25,1060940.7909233067
372,2019-06-26,1055581.2026664708
373,2019-06-27,1052762.187403867
374,2019-06-28,1053570.6213294957
375,2019-07-01,1062401.5450813267
376,2019-07-02,1065430.4042198155
377,2019-07-03,1076533.264998624
378,2019-07-05,1068482.8002006505
379,2019-07-08,1064449.848002622
380,2019-07-09,1058300.1666213963
381,2019-07-10,1062458.3061477635
382,2019-07-11,1067006.4787055943
383,2019-07-12,1071163.3830520604
384,2019-07-15,1071240.3680259679
385,2019-07-16,1070958.350836942
386,2019-07-17,1061732.0599243138
387,2019-07-18,1070035.550055692
388,2019-07-19,1064011.7076179478
389,2019-07-22,1066639.6060440037
390,2019-07-23,1074810.9873725865
391,2019-07-24,1076072.3529197667
392,2019-07-25,1076249.999564359
393,2019-07-26,1076924.2528869603
394,2019-07-29,1087226.6452590916
395,2019-07-30,1089679.4610473607
396,2019-07-31,1073343.3488227818
397,2019-08-01,1066108.7766601536
398,2019-08-02,1059176.233473966
399,2019-08-05,1030103.624324033
400,2019-08-06,1037636.9993087742
401,2019-08-07,1031879.023505399
402,2019-08-08,1046944.4956123326
403,2019-08-09,1040427.8118049596
404,2019-08-12,1030591.6213409398
405,2019-08-13,1044887.7374145482
406,2019-08-14,1018302.7943489049
407,2019-08-15,1021348.2854072545
408,2019-08-16,1037202.3851730321
409,2019-08-19,1045183.9663383458
410,2019-08-20,1033112.1911537144
411,2019-08-21,1038129.4468794777
412,2019-08-22,1037651.5228568031
413,2019-08-23,1007946.307738395
414,2019-08-26,1017861.6950018074
415,2019-08-27,1023394.3063887226
416,2019-08-28,1030845.1060141193
417,2019-08-29,1040218.5715507156
418,2019-08-30,1042099.3812256443
419,2019-09-03,1037587.9927103131
420,2019-09-04,1051261.1101341145
421,2019-09-05,1062558.912821153
422,2019-09-06,1064009.2597936394
423,2019-09-09,1063883.5128998235
424,2019-09-10,1067057.8417581322
425,2019-09-11,1072292.4077278816
426,2019-09-12,1076222.8718166421
427,2019-09-13,1075189.8652899696
428,2019-09-16,1063113.172587001
429,2019-09-17,1064217.526151023
430,2019-09-18,1066190.3555020592
431,2019-09-19,1063369.9853963158
432,2019-09-20,1062771.7498006127
433,2019-09-23,1064463.7152814171
434,2019-09-24,1059864.6314648888
435,2019-09-25,1061987.573347976
436,2019-09-26,1060127.5782422326
437,2019-09-27,1059942.6382092736
438,2019-09-30,1065069.812685897
439,2019-10-01,1052010.9203328392
440,2019-10-02,1038864.4176129601
441,2019-10-03,1040098.9546651146
442,2019-10-04,1053896.8610028527
443,2019-10-07,1046052.3045262597
444,2019-10-08,1028541.4557141564
445,2019-10-09,1031180.7339162133
446,2019-10-10,1035137.2329816124
447,2019-10-11,1047660.5377034447
448,2019-10-14,1045848.6831998131
449,2019-10-15,1049916.7833089135
450,2019-10-16,1052374.972136428
451,2019-10-17,1050430.474066665
452,2019-10-18,1038181.0146664879
453,2019-10-21,1044409.3687161705
454,2019-10-22,1054981.4334973595
455,2019-10-23,1059372.204283645
