,0
Annual return,0.11427308489316057
Cumulative returns,0.7452504869742813
Annual volatility,0.22403619651150347
Sharpe ratio,0.5960571053674383
Calmar ratio,0.33912117686448967
Stability,0.8552826575340494
Max drawdown,-0.33696829537373085
Omega ratio,1.1223439557169481
Sortino ratio,0.8313177593000481
Skew,
Kurtosis,
Tail ratio,0.9188982591366153
Daily value at risk,-0.027695993495891417
