,0
Annual return,0.1134758376899252
Cumulative returns,0.7388331580823113
Annual volatility,0.22366832513602627
Sharpe ratio,0.593201771762526
Calmar ratio,0.30672000240616565
Stability,0.8574186885599063
Max drawdown,-0.36996556077114884
Omega ratio,1.1251843761816385
Sortino ratio,0.8307715766366652
Skew,
Kurtosis,
Tail ratio,0.9207006659231489
Daily value at risk,-0.027653050503608348
