,0
Annual return,0.0628493254665643
Cumulative returns,0.3685013315207153
Annual volatility,0.19750109733618915
Sharpe ratio,0.4078639121223593
Calmar ratio,0.19745481631513295
Stability,0.82483221911393
Max drawdown,-0.31829725219899596
Omega ratio,1.0840262065967166
Sortino ratio,0.570688224609129
Skew,
Kurtosis,
Tail ratio,0.8367295676308948
Daily value at risk,-0.024563142366504028
