,0
Annual return,0.10797520580851838
Cumulative returns,0.6950727824246485
Annual volatility,0.21776081027553848
Sharpe ratio,0.5805932474321648
Calmar ratio,0.3110631910736846
Stability,0.8661534974455798
Max drawdown,-0.3471166274473833
Omega ratio,1.1223754749890875
Sortino ratio,0.8117065825493586
Skew,
Kurtosis,
Tail ratio,0.8527706331153156
Daily value at risk,-0.026933575140549948
