,0
Annual return,0.10900364223795656
Cumulative returns,0.7031863346180309
Annual volatility,0.2189454164935325
Sharpe ratio,0.5827111984539499
Calmar ratio,0.3214001128763103
Stability,0.8793788076281284
Max drawdown,-0.3391524703039112
Omega ratio,1.121007979082541
Sortino ratio,0.8180965969624764
Skew,
Kurtosis,
Tail ratio,0.8720026201682849
Daily value at risk,-0.027078252090600045
