,0
Annual return,0.07493247870350284
Cumulative returns,0.45048579718155923
Annual volatility,0.21803374800167738
Sharpe ratio,0.441221244438004
Calmar ratio,0.204031257924038
Stability,0.7073569885288448
Max drawdown,-0.3672597986500707
Omega ratio,1.0897175020303973
Sortino ratio,0.6140078871502481
Skew,
Kurtosis,
Tail ratio,0.9412820629311809
Daily value at risk,-0.027087919737930125
