,0
Annual return,0.06923631371652372
Cumulative returns,0.41135822126146837
Annual volatility,0.2191754784384757
Sharpe ratio,0.41615397608722887
Calmar ratio,0.20077585773975795
Stability,0.7537954241062556
Max drawdown,-0.34484381984942925
Omega ratio,1.0856525919169888
Sortino ratio,0.5697081734888528
Skew,
Kurtosis,
Tail ratio,0.8719041119459547
Daily value at risk,-0.02725156732685984
