,0
Annual return,0.06890921843339326
Cumulative returns,0.4091374603353073
Annual volatility,0.19701315350170062
Sharpe ratio,0.43740868722193355
Calmar ratio,0.22839539741116022
Stability,0.8440350897658273
Max drawdown,-0.3017101886223304
Omega ratio,1.090931955441566
Sortino ratio,0.6134474878932856
Skew,
Kurtosis,
Tail ratio,0.8813322467219121
Daily value at risk,-0.02447935890972418
