,0
Annual return,0.10076742836981012
Cumulative returns,0.6390787518172634
Annual volatility,0.20790772951262323
Sharpe ratio,0.5666164241121789
Calmar ratio,0.3084532384112146
Stability,0.8773039853169898
Max drawdown,-0.3266862390190632
Omega ratio,1.117899230245676
Sortino ratio,0.7888475704916853
Skew,
Kurtosis,
Tail ratio,0.8917163570377924
Daily value at risk,-0.02572643587706388
