,0
Annual return,0.0798559670676271
Cumulative returns,0.4850056767623143
Annual volatility,0.2048239828926671
Sharpe ratio,0.4779844798239557
Calmar ratio,0.26624918037128575
Stability,0.8681364288919946
Max drawdown,-0.29992943811608197
Omega ratio,1.0965152942462812
Sortino ratio,0.6720779004773505
Skew,
Kurtosis,
Tail ratio,0.8575021117549502
Daily value at risk,-0.025416893533295716
