,0
Annual return,0.06239722320423002
Cumulative returns,0.3655079187397252
Annual volatility,0.22246186939860746
Sharpe ratio,0.3841196660286579
Calmar ratio,0.167571719958495
Stability,0.7344396814968265
Max drawdown,-0.3723612983126561
Omega ratio,1.0770934250155284
Sortino ratio,0.5306660045973894
Skew,
Kurtosis,
Tail ratio,0.9508207995888436
Daily value at risk,-0.027688465922624767
