,0
Annual return,0.09699838013860407
Cumulative returns,0.610397884255929
Annual volatility,0.21796303327246383
Sharpe ratio,0.5347927549198231
Calmar ratio,0.2618366300718509
Stability,0.8603555979925722
Max drawdown,-0.3704538211937216
Omega ratio,1.1124320097895504
Sortino ratio,0.7398593038972214
Skew,
Kurtosis,
Tail ratio,0.9002323427629808
Daily value at risk,-0.026998201275779253
