,0
Annual return,0.09344354701804813
Cumulative returns,0.5837189797368627
Annual volatility,0.20487914468779908
Sharpe ratio,0.5392579046603436
Calmar ratio,0.30130682269353243
Stability,0.8694751075220986
Max drawdown,-0.31012755098842276
Omega ratio,1.1120317953466337
Sortino ratio,0.7505953173220357
Skew,
Kurtosis,
Tail ratio,0.8452250150986034
Daily value at risk,-0.025373922578323372
